En cuanto a la diversidad en el arte, Lola Barrera, directora del proyecto «Debajo del Sombrero», destacó que en relación al trabajo que realiza con personas con discapacidad intelectual el acompañamiento es el núcleo de su trabajo que va unido a seguir detrás de la persona;diversidad;nucleo;;;;;;;;;;;;;;;;;
El 80 por 100 de las personas dependientes desean seguir viviendo en sus casas;dependientes;;;;;;;;;;;;;;;;;;
Otro órgano que se puede ver afectado por el proceso inflamatorio de la artritis es el corazón;órgano;proceso inflmatorio;proceso;inflamatorio;artritis;;;;;;;;;;;;;;
Esa doble visión, la teoría y la práctica, las leyes físicas y la acción humana, mantienen su inquietud por estudiar;doble visión;teoría;práctica;leyes físicas;físicas;inquietud;;;;;;;;;;;;;
El Programa Respirar es Vida nace con el objetivo de contribuir al conocimiento y sensibilización de la población acerca del asma y la EPOC, dos de las enfermedades respiratorias más prevalentes;contribuir;sensibilización;EPOC;prevalentes;;;;;;;;;;;;;;;
Surgido bajo el marco del Programa Erasmus+, financiado por la Unión Europea, Essense es un proyecto que, en primer lugar, está elaborando un plan de estudios sobre la herramienta BIM (Building Information Modelling) para construcción y diseño de entornos accesibles para las personas mayores, una herramienta que proporciona datos y representación digital de las características de un edificio durante todo su ciclo de vida a través de un software específico;financiado;proyecto;herramienta BIM;entornos accesibles;entornos;accesibles;representación digital;representación ;digital;ciclo de vida;ciclo;software;específico;;;;;;
"""La epilepsia puede tener muchas causas, aunque la predisposición genética o padecer algún tipo de anomalía o lesión cerebral, suele ser las causas más habituales""";epilepsia;predisposición;genética;anomalía;;;;;;;;;;;;;;;
Más de 20.000 horas de conversación que han permitido crear espacios de confianza en los que disminuir la preocupación de las personas mayores durante el coronavirus.;espacios de confianza;;;;;;;;;;;;;;;;;;
Esta fundación ha publicado recientemente un reportaje sobre terapia asistida con animales en el que, durante varios meses, han participado tanto personas usuarias como profesionales de terapia, logopedia y fisioterapia del CAMF de Leganés.;fundación;terapia asistida;asistida;logopedia;CAMF;;;;;;;;;;;;;;
Los restaurantes adherido se identifican con un sello especial creado para la ocasión, Smaak van Van Gogh, (Sabores de Van Gogh), y se podrán saborear hasta el mes de diciembre.;adherido;;;;;;;;;;;;;;;;;;
El Sistema de Información ofrece también herramientas, como el Barómetro Sanitario, que permiten tomar el pulso de la opinión ciudadana sobre el sistema sanitario público y recoger algunas de sus expectativas.;Barometro Sanitario;tomar el pulso;pulso;expectativas;;;;;;;;;;;;;;;
Llegamos al final de sus reflexiones, pero antes de despedirnos le preguntamos por sus aspiraciones;reflexiones;aspiraciones;;;;;;;;;;;;;;;;;
Así, las bebidas sin alcohol durante el viaje nos ayudarán a reducir la fatiga en carretera.;fatiga;;;;;;;;;;;;;;;;;;
Bajo esta hipótesis, en líneas generales algunas de las recomendaciones para afrontar una madurez más activa y saludable son promover la actividad física, favorecer la alimentación sana, cuidar la ergonomía para prevenir lesiones de espalda, fomentar las revisiones médicas y evitar hábitos nocivos, como el tabaco o el alcohol.;hipótesis;madurez;activamente;ergonomía;hábitos nocivos;hábitos;nocivos;;;;;;;;;;;;
Esta enzima ( la coenzima Q10) también se caracteriza, entre otros elementos, por ser un poderoso protector cardiovascular, por fortalecer el sistema inmune y por contribuir a reducir el peso de manera natural;enzima;coenzima;caracteriza;elementos;protector cardivascular;protector;cardiovascular;sistema inmune;sistema;inmune;contribuir;;;;;;;;
Entre la piezas expuestas se puede destacar un sarcófago antropomorfo de principios del siglo IV a.C., cedido para la ocasión por el Museo de Padua, la cabeza retrato de Cleopatra, cedida por el Lovre;piezas;sarcofago;antropomorfo;;;;;;;;;;;;;;;;
El objetivo del spot es concienciar sobre el riesgo que supone para la salud de todos el uso excesivo e indebido de los antibióticos, una de las principales causas del desarrollo de las bacterias resistentes;spot;concienciar;antibióticos;bacterias resistentes;bacterias;;;;;;;;;;;;;;
"Asimismo, pretende integrar a las personas con problemas de salud mentad en la sociedad, incluido el mercado laboral; y luchar contra el estigma, para lo que el Ministerio ha involucrado a expertos, otros gobiernos y medios de comunicación.";Asimismo;integrar;estigma;involucrado;;;;;;;;;;;;;;;
Sobre el futuro de los mayores pienso que hay desconcierto por la situación social, política, incluso por las nuevas tecnologías.;desconcierto;situación social;nuevas tecnologías;;;;;;;;;;;;;;;;
José González: Premio Lafourcade-Ponce 2012 por su trayectoria profesional como psicólogo y terapeuta especializado en duelo, es Máster en Psicología Clínica y de la Salud, Especialista Universitario en Clínica y Psicoterapia Psicoanalítica, Técnico Superior en Mediación Familiar y Experto en psicoterapia con niños y adolescentes, además de abogado y politólogo;trayectoria;profesional;terapeuta;duelo;psicoterapia;politólogo;;;;;;;;;;;;;
La Organización Mundial de la Salud consciente del progresivo envejecimiento de la población mundial, impulsa en 2010 la Red Mundial de Ciudades y Comunidades Amigables con las Personas Mayores;consciente;progresivo;;;;;;;;;;;;;;;;;
"Escrivá señaló que el acceso a la sede electrónica de la Seguridad Social para hacer la solicitud del ingreso mínimo vital es ""amigable"" y contará con un simulador, para comprobar fácilmente si se tiene derecho a la prestación, un asistente virtual y un teléfono 900 gratuito para información y ayuda.";sede electrónica;ingreso mínimo vital;vital;amigable;simulador;prestación;asistente virtual;asistente;virtual;;;;;;;;;;
Acudir a un lugar público;;;;;;;;;;;;;;;;;;;
Para este experto, “no existen alimentos malos ni buenos, pero es necesario atender al conjunto de la alimentación para lograr que sea variada, moderada y equilibrada, que tenga en cuenta las necesidades de cada persona concreta y todo ello dentro de un estilo de vida saludable con actividad física diaria: “Para que una alimentación sea variada, moderada y equilibrada ha de ser suficiente para cubrir las exigencias del organismo y capaz de garantizar los nutrientes necesarios, tanto a nivel fisi;atender;conjunto;moderada;concreta;exigencias;organismo;nutrientes;;;;;;;;;;;;
Además, añade la vocal, “conviene tomar frutas y verduras de la temporada, de muchos colores, ya que su alto contenido en vitaminas permite limpiar y recuperar los tejidos de los efectos nocivos del sol y proteger del frío”.;vocal;tejidos;efectos nocivos;efectos;nocivos;;;;;;;;;;;;;;
"En este sentido, resaltó que el actual Gobierno en funciones había diseñado ""el mayor presupuesto en materia de dependencia"" con más de 2.200 millones de euros y la previsión de un incremento este año de 830 millones";actual;funciones;presupuesto;materia de dependencia;materia;dependencia;previsión;;;;;;;;;;;;
"La mitología templaria, que ha visto numerosas reediciones y traducciones a diferentes idiomas, ha sido el libro que más proyección me ha dado, a nivel internacional; destacado como un clásico en el tema, y considerado obra de lectura obligada por encomiendas del Temple de los cinco continentes";mitología;templaria;reediciones;traducciones;proyección;nivel;internacional;clásico;encomiendas;Temple;;;;;;;;;
Testar el potencial de las moléculas sintetizadas para proteger y reparar las células y prevenir la pérdida auditiva causada por la edad  en modelos animales y celulares.;Testar;potencial;moléculas sintetizadas;moléculas;sitetizadas;prevenir;modelos;celulares;;;;;;;;;;;
“Las personas mayores y con enfermedades crónicas son las más vulnerables ante la pandemia, tanto por su vulnerabilidad ante la Covid-19, como por las consecuencias de la misma y el déficit de la atención sanitaria;crónicas;vulnerables;pandemia;vulnerabilidad;consecuencias;déficit de la atención;déficit;;;;;;;;;;;;
"Es precisamente en este mes cuando el tráfico registra un aumento en el número de desplazamientos de largo recorrido; un incremento de la intensidad de circulación los fines de semana y días festivos en todas las carreteras que unen los grandes núcleos urbanos con las principales zonas turísticas de costa-playa y zonas de segunda residencia; y una mayor presencia de vehículos de matrícula extranjera por todas las calzadas de la geografía nacional";largo recorrido;incremento;intensidad;núcleos urbanos;nucleos;urbanos;zonas turisticas;turisticas;calzadas;geografía nacional;georgrafía;nacional;;;;;;;
